"location","violation_desc","lon","lat","violation"
"1000 S 8TH ST","CORNER CLEARANCE",-75.156742,39.936792,"CORNER CLEARANCE"
"1016 S 8TH ST","CORNER CLEARANCE",-75.156653,39.936787,"CORNER CLEARANCE"
"900 HAMILTON ST","SIDEWALK   CC",-75.153875,39.960145,"SIDEWALK"
"1800 S 17TH ST","CORNER CLEARANCE",-75.173975,39.927463,"CORNER CLEARANCE"
"6551 REEDLAND ST","CORNER CLEARANCE",-75.2314481287643,39.9221888817878,"CORNER CLEARANCE"
"1629 OGDEN ST","SIDEWALK",-75.1637545569672,39.9700790562395,"SIDEWALK"
"1900 E CORNWALL ST","SIDEWALK",-75.108779703617,39.9962691055852,"SIDEWALK"
"200 N RUBY ST","SIDEWALK",-75.2272314934305,39.96424026494,"SIDEWALK"
"1600 SELLERS ST","CROSSWALK",-75.086198,40.013788,"CROSSWALK"
"214 LINTON ST","SIDEWALK",-75.1252341452102,40.0415184348158,"SIDEWALK"
"2300 S BROAD ST","SIDEWALK",-75.170327,39.921453,"SIDEWALK"
"5500 LAURENS ST","CROSSWALK",-75.1826,40.027808,"CROSSWALK"
"200 N WANAMAKER ST","SIDEWALK",-75.2366636052103,39.9654087573884,"SIDEWALK"
"1218 S RUBY ST","SIDEWALK",-75.2243208209925,39.9416331377968,"SIDEWALK"
"1400 LENOX AVE","SIDEWALK",-75.151783,40.008292,"SIDEWALK"
"200 S 51ST ST","CROSSWALK",-75.223543,39.956048,"CROSSWALK"
"1300 CHEW AVE","CROSSWALK",-75.14337,40.039592,"CROSSWALK"
"1200 CHEW AVE","CROSSWALK",-75.14087,40.039402,"CROSSWALK"
"1514 RODMAN ST","SIDEWALK   CC",-75.16759,39.94428,"SIDEWALK"
"1100 N AMERICAN ST","CROSSWALK",-75.140512,39.969,"CROSSWALK"
"6800 RUTLAND ST","SIDEWALK",-75.0712846298102,40.0445844881444,"SIDEWALK"
"300 W SEYMOUR ST","CROSSWALK",-75.1696511643394,40.0232996939653,"CROSSWALK"
"9300 NEIL RD","CORNER CLEARANCE",-75.0430935818832,40.0850368801828,"CORNER CLEARANCE"
"2400 S 61ST ST","SIDEWALK",-75.225992799238,39.9270206134037,"SIDEWALK"
"600 N WATTS ST","CROSSWALK",-75.160118,39.965047,"CROSSWALK"
"3700 N PARK AVE","CORNER CLEARANCE",-75.149888,40.009633,"CORNER CLEARANCE"
"600 RODMAN ST","SIDEWALK   CC",-75.15256,39.942377,"SIDEWALK"
"1500 FAIRMOUNT AVE","SIDEWALK",-75.163313,39.967102,"SIDEWALK"
"300 N 13TH ST","SIDEWALK   CC",-75.159968,39.958395,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"1200 S 16TH ST","CORNER CLEARANCE",-75.170511155215,39.9360056389483,"CORNER CLEARANCE"
"2400 S 11TH ST","CROSSWALK",-75.1656,39.91878,"CROSSWALK"
"2400 S 11TH ST","CROSSWALK",-75.165535,39.918797,"CROSSWALK"
"300 N 38TH ST","CORNER CLEARANCE",-75.196974736556,39.9597209088652,"CORNER CLEARANCE"
"3000 RUTH ST","SIDEWALK",-75.1166983968638,39.9940594937099,"SIDEWALK"
"3100 RUTH ST","SIDEWALK",-75.1150070450359,39.9950256979987,"SIDEWALK"
"2100 HAMILTON ST","SIDEWALK   CC",-75.174187,39.962533,"SIDEWALK"
"800 DUDLEY ST","SIDEWALK",-75.159492,39.924778,"SIDEWALK"
"1500 S 5TH ST","CORNER CLEARANCE",-75.15374,39.928707,"CORNER CLEARANCE"
"1923 N GRATZ ST","SIDEWALK",-75.1642481615901,39.9833818435608,"SIDEWALK"
"300 W WELLENS ST","SIDEWALK",-75.1301809889952,40.0311633643346,"SIDEWALK"
"1000 RIDGE AVE","CROSSWALK    CC",-75.156423,39.960357,"CROSSWALK"
"4500 WALNUT ST","CORNER CLEARANCE",-75.212837,39.955337,"CORNER CLEARANCE"
"1900 S 7TH ST","CROSSWALK",-75.157733,39.925213,"CROSSWALK"
"500 CALLOWHILL ST","CROSSWALK    CC",-75.148593,39.958127,"CROSSWALK"
"200 E ELEANOR ST","SIDEWALK",-75.1209602273663,40.0235022199942,"SIDEWALK"
"3738 N PERCY ST","SIDEWALK",-75.143160572972,40.0090212659629,"SIDEWALK"
"1472 STEVENS ST","SIDEWALK",-75.0791961856667,40.0359215106693,"SIDEWALK"
"2100 S CHADWICK ST","CROSSWALK",-75.174158,39.92371,"CROSSWALK"
"1 S 33RD ST","CORNER CLEARANCE  CC",-75.189927,39.954563,"CORNER CLEARANCE"
"1600 N SYDENHAM ST","SIDEWALK",-75.160693,39.977832,"SIDEWALK"
"500 WHARTON ST","CORNER CLEARANCE",-75.152978,39.932207,"CORNER CLEARANCE"
"5500 N 11TH ST","CORNER CLEARANCE",-75.139755,40.037103,"CORNER CLEARANCE"
"2300 S 12TH ST","CROSSWALK",-75,40,"CROSSWALK"
"501 JACKSON ST","CORNER CLEARANCE",-75.155948,39.921358,"CORNER CLEARANCE"
"700 EMILY ST","SIDEWALK",-75.159483,39.923947,"SIDEWALK"
"1300 WOOD ST","SIDEWALK   CC",-75.160775,39.958732,"SIDEWALK"
"512 W MOYAMENSING AVE","CROSSWALK",-75.155752,39.921342,"CROSSWALK"
"501 JACKSON ST","CROSSWALK",-75.155757,39.921385,"CROSSWALK"
"700 W MOYAMENSING AVE","SIDEWALK",-75.160062,39.920507,"SIDEWALK"
"1400 S PENN SQ","SIDEWALK   CC",-75.163983,39.952333,"SIDEWALK"
"2058 S REDFIELD ST","CROSSWALK",-75.2284316656063,39.9327592086212,"CROSSWALK"
"600 POPLAR ST","CORNER CLEARANCE",-75.147213,39.967208,"CORNER CLEARANCE"
"1000 NOBLE ST","CORNER CLEARANCE  CC",-75,40,"CORNER CLEARANCE"
"1540 ADAMS AVE","SIDEWALK",-75.0916883534917,40.0087003376673,"SIDEWALK"
"1000 PEARL ST","SIDEWALK   CC",-75.1561784613147,39.957776657981,"SIDEWALK"
"4600 FRANKFORD AVE","CROSSWALK",-75.085453,40.014722,"CROSSWALK"
"1900 N 29TH ST","CROSSWALK",-75.1809726504674,39.9860640636907,"CROSSWALK"
"600 S CLARION ST","SIDEWALK   CC",-75.164143,39.943298,"SIDEWALK"
"1941 N GRATZ ST","SIDEWALK",-75.1642481615901,39.9833818435608,"SIDEWALK"
"1900 N GRATZ ST","SIDEWALK",-75.1642481615901,39.9833818435608,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.15576,39.928998,"SIDEWALK"
"2900 KIP ST","SIDEWALK",-75.1268690069763,39.9943007037037,"SIDEWALK"
"1700 LATONA ST","SIDEWALK",-75.173642,39.935883,"SIDEWALK"
"1299 S 20TH ST","CROSSWALK",-75.1770621369846,39.9356100897669,"CROSSWALK"
"300 BAINBRIDGE ST","SIDEWALK   CC",-75.14851,39.940603,"SIDEWALK"
"1300 BEACH ST","SIDEWALK",-75.128472,39.967128,"SIDEWALK"
"2238 RUFFNER ST","SIDEWALK",-75.1663154880315,40.011524398684,"SIDEWALK"
"300 E WILLIAM ST","CROSSWALK",-75.1260858949055,39.9930580709682,"CROSSWALK"
"800 ANCHOR ST","SIDEWALK",-75.0906365885531,40.0346855320147,"SIDEWALK"
"872 ANCHOR ST","SIDEWALK",-75.0906365885531,40.0346855320147,"SIDEWALK"
"872 ANCHOR ST","SIDEWALK",-75.0906365885531,40.0346855320147,"SIDEWALK"
"251 N 2ND ST","CORNER CLEARANCE",-75.142687,39.955332,"CORNER CLEARANCE"
"1400 MIFFLIN ST","CORNER CLEARANCE",-75.1695559372148,39.9268611600002,"CORNER CLEARANCE"
"5700 STEWART ST","SIDEWALK",-75.2371679687442,39.9774617887468,"SIDEWALK"
"5723 STEWART ST","SIDEWALK",-75.2371679687442,39.9774617887468,"SIDEWALK"
"2400 S 63RD ST","CORNER CLEARANCE",-75.2288872266713,39.9250093627169,"CORNER CLEARANCE"
"100 E CLEARFIELD ST","SIDEWALK",-75.1293436777549,39.9969215835081,"SIDEWALK"
"1500 LATONA ST","CORNER CLEARANCE",-75.1698673520592,39.935253223221,"CORNER CLEARANCE"
"1500 MARSHALL ST","SIDEWALK",-75.15579,39.928953,"SIDEWALK"
"900 MARLBOROUGH ST","CROSSWALK",-75.130705,39.96763,"CROSSWALK"
"200 DAWSON ST","CROSSWALK",-75.211678,40.019268,"CROSSWALK"
"1100 N 3RD ST","CORNER CLEARANCE",-75.141612,39.968968,"CORNER CLEARANCE"
"199 S 40TH ST","SIDEWALK   CC",-75.202033,39.954872,"SIDEWALK"
"300 N 13TH ST","SIDEWALK   CC",-75.159948,39.958152,"SIDEWALK"
"300 BURNSIDE ST","CORNER CLEARANCE",-75.2140491947122,40.0249168766147,"CORNER CLEARANCE"
"150 N SALFORD ST","SIDEWALK",-75.239601391036,39.964212624702,"SIDEWALK"
"2830 CHESTNUT ST","SIDEWALK",-75.1813566195556,39.9530410535632,"SIDEWALK"
"3399 PARK PARK AVE","CROSSWALK",-75.150975,40.004547,"CROSSWALK"
"4800 OLD YORK RD","CORNER CLEARANCE",-75.146403,40.027602,"CORNER CLEARANCE"
"800 ORIANNA ST","CORNER CLEARANCE",-75.143695,39.963575,"CORNER CLEARANCE"
"809 S CECIL ST","SIDEWALK",-75.2389257500239,39.9480870781859,"SIDEWALK"
"1200 BAINBRIDGE ST","CORNER CLEARANCE  CC",-75.163612,39.94249,"CORNER CLEARANCE"
"100 N 52ND ST","CROSSWALK",-75.22456,39.961677,"CROSSWALK"
"2200 LUDLOW ST","SIDEWALK   CC",-75.177037,39.953557,"SIDEWALK"
"1900 MONTEREY ST","SIDEWALK",-75,40,"SIDEWALK"
"600 E THAYER ST","SIDEWALK",-75.1177943283623,39.9998252989966,"SIDEWALK"
"4200 CLARISSA ST","CORNER CLEARANCE",-75.1584016046574,40.016873303669,"CORNER CLEARANCE"
"1500 SPRING GARDEN ST","SIDEWALK   CC",-75.163453,39.96249,"SIDEWALK"
"800 N CARLISLE ST","SIDEWALK",-75.161,39.968907,"SIDEWALK"
"4800 N LAWRENCE ST","CROSSWALK",-75.132373,40.024463,"CROSSWALK"
"6560 LEBANON AVE","CROSSWALK",-75.2519173973461,39.9770259390598,"CROSSWALK"
"700 MONTROSE ST","CORNER CLEARANCE",-75.156397,39.937918,"CORNER CLEARANCE"
"6500 GLENMORE AVE","CORNER CLEARANCE",-75.2327929665788,39.923318525425,"CORNER CLEARANCE"
"1700 FERNON ST","SIDEWALK",-75.1740700734377,39.9307869882127,"SIDEWALK"
"4200 LAWNSIDE RD","CROSSWALK",-74.9694171400328,40.0821530658579,"CROSSWALK"
"200 RUBICAM ST","CORNER CLEARANCE",-75.1279611649578,40.0292636543895,"CORNER CLEARANCE"
"300 SOUTH ST","SIDEWALK   CC",-75.147902,39.94131,"SIDEWALK"
"2100 S SIMPSON ST","SIDEWALK",-75.2343343569123,39.9265517868694,"SIDEWALK"
"800 N BROAD ST","SIDEWALK",-75.159708,39.969428,"SIDEWALK"
"600 MANTON ST","SIDEWALK",-75.15535,39.933218,"SIDEWALK"
"2944 POPLAR ST","CROSSWALK",-75.1851218929674,39.9733847123279,"CROSSWALK"
"2526 W HAROLD ST","SIDEWALK",-75.1733820839774,39.9952831030633,"SIDEWALK"
"1100 DAY ST","SIDEWALK",-75.132957,39.968937,"SIDEWALK"
"1400 STEVENS ST","SIDEWALK",-75.0791961856667,40.0359215106693,"SIDEWALK"
"922 FARRAGUT TER","SIDEWALK",-75.2152786685772,39.948083951349,"SIDEWALK"
"600 RODMAN ST","SIDEWALK   CC",-75.152645,39.942433,"SIDEWALK"
"3400 HOPE ST","CROSSWALK",-75.1289807150758,40.0024447406921,"CROSSWALK"
"3400 HOPE ST","CROSSWALK",-75.1289807150758,40.0024447406921,"CROSSWALK"
"3400 HOPE ST","CROSSWALK",-75.1289807150758,40.0024447406921,"CROSSWALK"
"3400 HOPE ST","CROSSWALK",-75.1289807150758,40.0024447406921,"CROSSWALK"
"699 N PARK AVE","SIDEWALK",-75.159038,39.965972,"SIDEWALK"
"5301 SAUL ST","CROSSWALK",-75.079937,40.0256,"CROSSWALK"
"1200 SHUNK ST","CROSSWALK",-75.167457,39.917603,"CROSSWALK"
"2600 S 12TH ST","CROSSWALK",-75.1675181701102,39.9169772664455,"CROSSWALK"
"5400 CATHARINE ST","CROSSWALK",-75.2313095517265,39.9494854621145,"CROSSWALK"
"900 N PENN ST","CROSSWALK",-75.13468,39.962987,"CROSSWALK"
"1106 KATER ST","SIDEWALK   CC",-75.160977,39.942603,"SIDEWALK"
"800 JACKSON ST","CROSSWALK",-75.160063,39.921813,"CROSSWALK"
"1100 N ORIANNA ST","SIDEWALK",-75.14243,39.969137,"SIDEWALK"
"4000 SANSOM ST","SIDEWALK",-75.203165,39.95494,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155625,39.929222,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155645,39.929402,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.15565,39.929402,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155628,39.929267,"SIDEWALK"
"3928 MANAYUNK AVE","CROSSWALK",-75.2124072964742,40.0220213295606,"CROSSWALK"
"299 S 11TH ST","SIDEWALK   CC",-75.159195,39.94696,"SIDEWALK"
"1232 S 13TH ST","SIDEWALK",-75.165158,39.934318,"SIDEWALK"
"1232 S 12TH ST","SIDEWALK",-75.16515,39.934335,"SIDEWALK"
"1232 S 13TH ST","SIDEWALK",-75.165215,39.934432,"SIDEWALK"
"1232 S 13TH ST","SIDEWALK",-75.165312,39.934437,"SIDEWALK"
"1232 S 13TH ST","SIDEWALK",-75.165202,39.93445,"SIDEWALK"
"1232 S 13TH ST","SIDEWALK",-75.16529,39.934293,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.228225,40.028405,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.228158,40.028288,"SIDEWALK"
"400 N 11TH ST","SIDEWALK   CC",-75.156513,39.959783,"SIDEWALK"
"1000 RIDGE AVE","CORNER CLEARANCE  CC",-75.156223,39.96027,"CORNER CLEARANCE"
"1600 CHURCH ST","SIDEWALK",-75.088313,40.010803,"SIDEWALK"
"600 MOYER ST","CROSSWALK",-75.127533,39.972253,"CROSSWALK"
"1612 MOUNT VERNON ST","SIDEWALK",-75.164765,39.965065,"SIDEWALK"
"1600 MOUNT VERNON ST","SIDEWALK",-75,40,"SIDEWALK"
"645 CANTRELL ST","SIDEWALK",-75.1575071552608,39.9223417784295,"SIDEWALK"
"3399 N 13TH ST","CORNER CLEARANCE",-75.15025,40.003732,"CORNER CLEARANCE"
"600 RODMAN ST","SIDEWALK   CC",-75.153313,39.94254,"SIDEWALK"
"OPP3115 BRANDYWINE ST","SIDEWALK",-75.188042,39.963863,"SIDEWALK"
"599 N 13TH ST","SIDEWALK",-75.159105,39.962542,"SIDEWALK"
"699 N PARK AVE","SIDEWALK",-75.159085,39.965678,"SIDEWALK"
"100 N MOLE ST","SIDEWALK   CC",-75.16556,39.956658,"SIDEWALK"
"4000 BROWN ST","CROSSWALK",-75.2036101668876,39.9673374874752,"CROSSWALK"
"1500 S 5TH ST","CORNER CLEARANCE",-75.153652,39.928958,"CORNER CLEARANCE"
"2000 S 15TH ST","CROSSWALK",-75.1711623967957,39.9256196087402,"CROSSWALK"
"400 S 38TH ST","CROSSWALK",-75.197048,39.960843,"CROSSWALK"
"1200 S 18TH ST","CROSSWALK",-75.1736348832591,39.936509633235,"CROSSWALK"
"100 S 45TH ST","CORNER CLEARANCE",-75.211242,39.956932,"CORNER CLEARANCE"
"1300 W RUSH ST","SIDEWALK",-75.153777,39.996002,"SIDEWALK"
"400 S WATTS ST","SIDEWALK   CC",-75.164343,39.9455,"SIDEWALK"
"1300 S 7TH ST","CROSSWALK",-75.15634,39.931357,"CROSSWALK"
"600 N 16TH ST","CORNER CLEARANCE",-75.164132,39.964827,"CORNER CLEARANCE"
"100 W ROOSEVELT BLVD","SIDEWALK",-75.12719,40.024775,"SIDEWALK"
"4000 DUNGAN ST","SIDEWALK",-75.101775,40.008455,"SIDEWALK"
"3400 WARREN ST","CORNER CLEARANCE",-75.193043,39.956092,"CORNER CLEARANCE"
"3400 WARREN ST","CORNER CLEARANCE",-75.191903,39.95674,"CORNER CLEARANCE"
"4400 SANSOM ST","CORNER CLEARANCE",-75.210065,39.954862,"CORNER CLEARANCE"
"200 LEVERINGTON AVE","CORNER CLEARANCE",-75.227423,40.030505,"CORNER CLEARANCE"
"100 LEVERING ST","CORNER CLEARANCE",-75.227553,40.030528,"CORNER CLEARANCE"
"2050 EMILY ST","SIDEWALK",-75.1800241156464,39.9265427865149,"SIDEWALK"
"2054 EMILY ST","SIDEWALK",-75.1800241156464,39.9265427865149,"SIDEWALK"
"2050 EMILY ST","SIDEWALK",-75.1800241156464,39.9265427865149,"SIDEWALK"
"3433 LANCASTER AVE","CORNER CLEARANCE",-75.1920656796507,39.9577459670815,"CORNER CLEARANCE"
"1300 BRIDGE ST","CROSSWALK",-75.079055,40.025052,"CROSSWALK"
"699 N PARK AVE","SIDEWALK",-75.159088,39.965848,"SIDEWALK"
"600 N PARK AVE","SIDEWALK   CC",-75.1591379477905,39.9654846231048,"SIDEWALK"
"600 RODMAN ST","SIDEWALK   CC",-75.152537,39.942378,"SIDEWALK"
"1200 CLOVER ST","SIDEWALK   CC",-75.161027,39.950992,"SIDEWALK"
"5100 CHANCELLOR ST","CROSSWALK",-75.225553,39.956358,"CROSSWALK"
"1700 S 11TH ST","CORNER CLEARANCE",-75.163415,39.928555,"CORNER CLEARANCE"
"800 N CARLISLE ST","SIDEWALK",-75.160927,39.968463,"SIDEWALK"
"400 S 52ND ST","CROSSWALK",-75.2262812318357,39.9532696113191,"CROSSWALK"
"5114 LUDLOW ST","SIDEWALK",-75.2240050578882,39.9593134757324,"SIDEWALK"
"5900 MALTA ST","SIDEWALK",-75.1004411078371,40.0436964385752,"SIDEWALK"
"4400 FLEMING ST","SIDEWALK",-75.221348,40.029832,"SIDEWALK"
"4400 FLEMING ST","SIDEWALK",-75.221368,40.029823,"SIDEWALK"
"4400 FLEMING ST","SIDEWALK",-75.221388,40.029907,"SIDEWALK"
"4400 FLEMING ST","SIDEWALK",-75.221325,40.029808,"SIDEWALK"
"2400 N NAPA ST","SIDEWALK",-75.1831738016302,39.993697260569,"SIDEWALK"
"6100 WHEELER ST","SIDEWALK",-75.2265825684439,39.9262190031836,"SIDEWALK"
"255 RUBICAM ST","SIDEWALK",-75.1279611649578,40.0292636543895,"SIDEWALK"
"2000 WEBSTER ST","SIDEWALK",-75.175935,39.941695,"SIDEWALK"
"6900 CASTOR AVE","SIDEWALK",-75.070545,40.0465,"SIDEWALK"
"220 S 51ST ST","CROSSWALK",-75.223755,39.956102,"CROSSWALK"
"1200 ATLANTIC ST","SIDEWALK",-75.14934,40.006338,"SIDEWALK"
"1700 S 16TH ST","CORNER CLEARANCE",-75.172177,39.928455,"CORNER CLEARANCE"
"3401 N LEE ST","SIDEWALK",-75.1278096460643,40.0022881650747,"SIDEWALK"
"400 S 40TH ST","CROSSWALK",-75.2033824287024,39.9503051670658,"CROSSWALK"
"2700 A ST","SIDEWALK",-75.1289240769787,39.9908964365617,"SIDEWALK"
"200 QUARRY ST","SIDEWALK   CC",-75.145,39.953445,"SIDEWALK"
"500 N 4TH ST","SIDEWALK   CC",-75.145217,39.960748,"SIDEWALK"
"300 N CHRISTOPHER COLUMBUS BLVD","SIDEWALK   CC",-75.13886,39.955803,"SIDEWALK"
"2100 N CARLISLE ST","SIDEWALK",-75.15743,39.985497,"SIDEWALK"
"2100 N CARLISLE ST","SIDEWALK",-75.157433,39.985495,"SIDEWALK"
"400 CROSS ST","CROSSWALK",-75.153677,39.928935,"CROSSWALK"
"101 S 52ND ST","SIDEWALK",-75.2252700963066,39.9580968089291,"SIDEWALK"
"100 ALLEGHENY AVE","CORNER CLEARANCE",-75.12841,39.998583,"CORNER CLEARANCE"
"125 S 54TH ST","CORNER CLEARANCE",-75.2292083097862,39.9578027846115,"CORNER CLEARANCE"
"1500 FAIRMOUNT AVE","SIDEWALK",-75.163387,39.967082,"SIDEWALK"
"60 E WISTER ST","SIDEWALK",-75.1642985230133,40.0305787415904,"SIDEWALK"
"100 BALDWIN ST","SIDEWALK",-75.2246371865566,40.0295557771564,"SIDEWALK"
"100 BALDWIN ST","SIDEWALK",-75.2246371865566,40.0295557771564,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.228052,40.028333,"SIDEWALK"
"800 N 9TH ST","SIDEWALK",-75.1519031712467,39.9662610144504,"SIDEWALK"
"OPPX1934 WAVERLY ST","SIDEWALK   CC",-75.174127,39.946283,"SIDEWALK"
"4500 BAKER ST","SIDEWALK",-75.226478,40.027752,"SIDEWALK"
"1200 CHEW AVE","CORNER CLEARANCE",-75.141522,40.039375,"CORNER CLEARANCE"
"630 OREGON AVE","SIDEWALK",-75.1595322098121,39.9152478660562,"SIDEWALK"
"899 N STILLMAN ST","CORNER CLEARANCE",-75.17842,39.971302,"CORNER CLEARANCE"
"100 W HEWSON ST","SIDEWALK",-75.135118,39.979778,"SIDEWALK"
"800 S 22ND ST","CORNER CLEARANCE",-75.179515,39.941187,"CORNER CLEARANCE"
"1538 S CAMAC ST","SIDEWALK",-75.1650605745975,39.9305431166833,"SIDEWALK"
"300 HORTON ST","CROSSWALK",-75.2429164033622,39.9677435803429,"CROSSWALK"
"1831 GERRITT ST","SIDEWALK",-75.1751073236864,39.9334461670262,"SIDEWALK"
"1800 GERRITT ST","SIDEWALK",-75.1751073236864,39.9334461670262,"SIDEWALK"
"1831 GERRITT ST","SIDEWALK",-75.1751073236864,39.9334461670262,"SIDEWALK"
"4700 WALNUT ST","CORNER CLEARANCE",-75.2166396662551,39.9558506442069,"CORNER CLEARANCE"
"200 CARSON ST","SIDEWALK",-75.224508,40.028115,"SIDEWALK"
"2400 S 10TH ST","CORNER CLEARANCE",-75.163902,39.918558,"CORNER CLEARANCE"
"2400 S 10TH ST","CORNER CLEARANCE",-75.163672,39.919727,"CORNER CLEARANCE"
"119 MANHEIM ST","CORNER CLEARANCE",-75.1678006699691,40.027742281792,"CORNER CLEARANCE"
"1300 WOOD ST","SIDEWALK   CC",-75.160658,39.958623,"SIDEWALK"
"581 MARTIN ST","SIDEWALK",-75.211922972374,40.033076280601,"SIDEWALK"
"5700 N 15TH ST","CORNER CLEARANCE",-75.146218,40.041418,"CORNER CLEARANCE"
"5100 HENLEY ST","SIDEWALK",-75.1696127457361,40.0272422428418,"SIDEWALK"
"1000 PORTER ST","CROSSWALK",-75.165543,39.918782,"CROSSWALK"
"2532 HOLBROOK ST","SIDEWALK",-75.2372934415975,39.9162199869191,"SIDEWALK"
"2100 S 2ND ST","CROSSWALK",-75.150055084119,39.9212063744057,"CROSSWALK"
"7500 CASTOR AVE","SIDEWALK",-75.06172,40.055727,"SIDEWALK"
"433 ROSELYN ST","SIDEWALK",-75.1281289692504,40.0429751811196,"SIDEWALK"
"3500 SANSOM ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"1200 S 16TH ST","CORNER CLEARANCE",-75.170672,39.935395,"CORNER CLEARANCE"
"1200 S 16TH ST","CORNER CLEARANCE",-75.170662,39.935367,"CORNER CLEARANCE"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"299 S ALDEN ST","SIDEWALK",-75.2365826556525,39.9565326877058,"SIDEWALK"
"4600 WOODLAND AVE","CORNER CLEARANCE",-75.2099590446439,39.9442423635642,"CORNER CLEARANCE"
"200 E INDIANA AVE","CORNER CLEARANCE",-75.127670845717,39.99516976572,"CORNER CLEARANCE"
"1100 CALLOWHILL ST","SIDEWALK   CC",-75.157278,39.958977,"SIDEWALK"
"1600 SWAIN ST","SIDEWALK",-75.1641533975839,39.9678661229551,"SIDEWALK"
"800 WINTON ST","SIDEWALK",-75.160687857052,39.92238304081,"SIDEWALK"
"800 WINTON ST","SIDEWALK",-75.160687857052,39.92238304081,"SIDEWALK"
"800 WINTON ST","SIDEWALK",-75.160687857052,39.92238304081,"SIDEWALK"
"99 FERN ST","SIDEWALK",-75.1208876584021,40.0425417234953,"SIDEWALK"
"3700 LUDLOW ST","SIDEWALK   CC",-75.197723,39.955833,"SIDEWALK"
"500 MANTON ST","SIDEWALK",-75.15414,39.93315,"SIDEWALK"
"500 MANTON ST","SIDEWALK",-75.1535022270313,39.9331050532174,"SIDEWALK"
"100 GIRARD AVE","CORNER CLEARANCE",-75.138405,39.969315,"CORNER CLEARANCE"
"5900 WALTON AVE","CORNER CLEARANCE",-75.2419162682116,39.9515836784552,"CORNER CLEARANCE"
"500 S 58TH ST","CORNER CLEARANCE",-75.2385314645196,39.9532229841756,"CORNER CLEARANCE"
"1400 S 8TH ST","CROSSWALK",-75.157948,39.931623,"CROSSWALK"
"1300 ORIANNA ST","SIDEWALK",-75.142132,39.971733,"SIDEWALK"
"5900 N 4TH ST","CROSSWALK",-75.127478300032,40.0415685117475,"CROSSWALK"
"820 CAMERON ST","SIDEWALK   CC",-75.1665680658821,39.968816360528,"SIDEWALK"
"634 HOFFMAN ST","SIDEWALK",-75.1569749316813,39.9247771470092,"SIDEWALK"
"5147 N 2ND ST","SIDEWALK",-75.1269157538927,40.0288766368885,"SIDEWALK"
"5800 BINGHAM ST","CORNER CLEARANCE",-75.1007182743207,40.0412966918245,"CORNER CLEARANCE"
"7100 DITMAN ST","CORNER CLEARANCE",-75.0392717048336,40.0295431450235,"CORNER CLEARANCE"
"5800 HOPE ST","SIDEWALK",-75.1214780405675,40.0392430662329,"SIDEWALK"
"5327 W STILES ST","SIDEWALK",-75.2281326697131,39.9719854004992,"SIDEWALK"
"1800 W BERKS ST","CORNER CLEARANCE",-75.1640140475561,39.9825810233207,"CORNER CLEARANCE"
"2000 N 16TH ST","CORNER CLEARANCE",-75.160099296902,39.9838495775123,"CORNER CLEARANCE"
"2400 W LEHIGH AVE","CORNER CLEARANCE",-75.1710476029699,39.9960761854543,"CORNER CLEARANCE"
"1300 HAMILTON ST","SIDEWALK   CC",-75.160015,39.960818,"SIDEWALK"
"2429 N 10TH ST","SIDEWALK",-75.1484434599716,39.9894906033633,"SIDEWALK"
"2200 N CAMAC ST","SIDEWALK",-75.1531008628868,39.986694892521,"SIDEWALK"
"1900 N GRATZ ST","CROSSWALK",-75.1642481615901,39.9833818435608,"CROSSWALK"
"600 MOUNTAIN ST","SIDEWALK",-75.156833,39.92818,"SIDEWALK"
"5800 BINGHAM ST","CROSSWALK",-75.1007182743207,40.0412966918245,"CROSSWALK"
"1300 HOWELL ST","SIDEWALK",-75.0818815680591,40.0335277801802,"SIDEWALK"
"519 PIERCE ST","SIDEWALK",-75.1549444536305,39.9266441601413,"SIDEWALK"
"519 PIERCE ST","SIDEWALK",-75.1549444536305,39.9266441601413,"SIDEWALK"
"900 N TANEY ST","SIDEWALK",-75.1797910404029,39.9734063004051,"SIDEWALK"
"900 N TANEY ST","SIDEWALK",-75.1797910404029,39.9734063004051,"SIDEWALK"
"2400 N MARSTON ST","SIDEWALK",-75.1772094582989,39.9929258840625,"SIDEWALK"
"3300 RACE ST","SIDEWALK",-75.1900318031809,39.9587903319315,"SIDEWALK"
"3200 RACE ST","CROSSWALK",-75.1879898486903,39.9588431484175,"CROSSWALK"
"500 VAN KIRK ST","CROSSWALK",-75.1021089602611,40.0436790694658,"CROSSWALK"
"299 S ALDEN ST","SIDEWALK",-75.2365826556525,39.9565326877058,"SIDEWALK"
"1215 RODMAN ST","SIDEWALK   CC",-75.162287,39.943772,"SIDEWALK"
